my,year,value_x,value_y,crisis,exch_usd
08/2013,2013,106.53318181818182,3.6542499999999998,0,130.75
08/2013,2013,106.53318181818182,3.6542499999999998,0,0.73
08/2013,2013,106.53318181818182,3.6542499999999998,0,29.815
08/2013,2013,106.53318181818182,3.6542499999999998,0,32.93402597
08/2013,2013,106.53318181818182,3.6542499999999998,0,1.653095696
08/2013,2013,106.53318181818182,3.6542499999999998,0,1.903768242
08/2013,2013,106.53318181818182,3.6542499999999998,1,0.639660578
08/2013,2013,106.53318181818182,3.6542499999999998,0,1.6556
08/2013,2013,106.53318181818182,3.6542499999999998,0,21.38902597
08/2013,2013,106.53318181818182,3.6542499999999998,0,6.2921
08/2013,2013,106.53318181818182,3.6542499999999998,0,5.52
08/2013,2013,106.53318181818182,3.6542499999999998,0,361.9
08/2014,2014,95.86009523809524,3.5935,0,87.9706983
08/2014,2014,95.86009523809524,3.5935,0,101.49
08/2014,2014,95.86009523809524,3.5935,0,8.5402
08/2014,2014,95.86009523809524,3.5935,0,1.22
08/2014,2014,95.86009523809524,3.5935,0,0.82
08/2014,2014,95.86009523809524,3.5935,1,0.82
08/2014,2014,95.86009523809524,3.5935,0,6.91
08/2014,2014,95.86009523809524,3.5935,0,2.6556
08/2014,2014,95.86009523809524,3.5935,0,1.1618
08/2014,2014,95.86009523809524,3.5935,0,540.2825138
08/2014,2014,95.86009523809524,3.5935,0,607.38
08/2014,2014,95.86009523809524,3.5935,0,6.21
08/2014,2014,95.86009523809524,3.5935,0,2388
08/2014,2014,95.86009523809524,3.5935,0,540.085
08/2014,2014,95.86009523809524,3.5935,0,0
08/2014,2014,95.86009523809524,3.5935,1,6.1214
08/2014,2014,95.86009523809524,3.5935,0,43.83
08/2014,2014,95.86009523809524,3.5935,0,25000
08/2014,2014,95.86009523809524,3.5935,0,7.15
08/2014,2014,95.86009523809524,3.5935,0,8.745
08/2014,2014,95.86009523809524,3.5935,0,0.82
08/2014,2014,95.86009523809524,3.5935,1,0.8264
08/2014,2014,95.86009523809524,3.5935,0,0.82
08/2014,2014,95.86009523809524,3.5935,0,3.2
08/2014,2014,95.86009523809524,3.5935,1,0.82
08/2014,2014,95.86009523809524,3.5935,0,7.65
08/2014,2014,95.86009523809524,3.5935,0,21.11
08/2014,2014,95.86009523809524,3.5935,1,259.2061476
08/2014,2014,95.86009523809524,3.5935,1,126.9369917
08/2014,2014,95.86009523809524,3.5935,0,63.3315
08/2014,2014,95.86009523809524,3.5935,0,12440
08/2014,2014,95.86009523809524,3.5935,1,0.82
08/2014,2014,95.86009523809524,3.5935,0,120.64
08/2014,2014,95.86009523809524,3.5935,0,89.35
08/2014,2014,95.86009523809524,3.5935,0,1099.2
08/2014,2014,95.86009523809524,3.5935,0,3.496023143
08/2014,2014,95.86009523809524,3.5935,0,31.7374584
08/2014,2014,95.86009523809524,3.5935,0,14.718
08/2014,2014,95.86009523809524,3.5935,0,8.82
08/2014,2014,95.86009523809524,3.5935,0,1304
08/2014,2014,95.86009523809524,3.5935,1,0.82
08/2014,2014,95.86009523809524,3.5935,0,1.277675748
08/2014,2014,95.86009523809524,3.5935,0,26.38
08/2014,2014,95.86009523809524,3.5935,1,155.25
08/2014,2014,95.86009523809524,3.5935,0,7.43
08/2014,2014,95.86009523809524,3.5935,0,1
08/2014,2014,95.86009523809524,3.5935,0,4616
08/2014,2014,95.86009523809524,3.5935,0,2.986005054
08/2014,2014,95.86009523809524,3.5935,0,44.62682445
08/2014,2014,95.86009523809524,3.5935,0,3.5072
08/2014,2014,95.86009523809524,3.5935,1,0.82
08/2014,2014,95.86009523809524,3.5935,1,56.2584
08/2014,2014,95.86009523809524,3.5935,0,1.3213
08/2014,2014,95.86009523809524,3.5935,1,0.82
08/2014,2014,95.86009523809524,3.5935,0,131
08/2014,2014,95.86009523809524,3.5935,0,0.82
08/2014,2014,95.86009523809524,3.5935,0,31.62
08/2014,2014,95.86009523809524,3.5935,0,32.9640702
08/2014,2014,95.86009523809524,3.5935,0,1.862411798
08/2014,2014,95.86009523809524,3.5935,0,2.188542418
08/2014,2014,95.86009523809524,3.5935,1,0.607729627
08/2014,2014,95.86009523809524,3.5935,0,1.5573
08/2014,2014,95.86009523809524,3.5935,0,24.33304796
08/2014,2014,95.86009523809524,3.5935,0,6.2921
08/2014,2014,95.86009523809524,3.5935,0,6.3856
09/2010,2010,75.61295238095238,2.7797500000000004,0,74.9437
09/2010,2010,75.61295238095238,2.7797500000000004,0,92.643
09/2010,2010,75.61295238095238,2.7797500000000004,0,3.969
09/2010,2010,75.61295238095238,2.7797500000000004,0,0.983961429
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,6.99
09/2010,2010,75.61295238095238,2.7797500000000004,0,1.6858
09/2010,2010,75.61295238095238,2.7797500000000004,0,0.9967
09/2010,2010,75.61295238095238,2.7797500000000004,0,490.9122886
09/2010,2010,75.61295238095238,2.7797500000000004,0,467.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,6.59
09/2010,2010,75.61295238095238,2.7797500000000004,0,1915
09/2010,2010,75.61295238095238,2.7797500000000004,0,507.7441
09/2010,2010,75.61295238095238,2.7797500000000004,0,0
09/2010,2010,75.61295238095238,2.7797500000000004,1,5.6133
09/2010,2010,75.61295238095238,2.7797500000000004,0,37.9266
09/2010,2010,75.61295238095238,2.7797500000000004,0,25000
09/2010,2010,75.61295238095238,2.7797500000000004,0,5.7926
09/2010,2010,75.61295238095238,2.7797500000000004,0,8.7475
09/2010,2010,75.61295238095238,2.7797500000000004,0,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.7473
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,1.474
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,8.01604
09/2010,2010,75.61295238095238,2.7797500000000004,0,18.8951
09/2010,2010,75.61295238095238,2.7797500000000004,1,208.65
09/2010,2010,75.61295238095238,2.7797500000000004,1,115.05
09/2010,2010,75.61295238095238,2.7797500000000004,0,44.81
09/2010,2010,75.61295238095238,2.7797500000000004,0,8991
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,81.45
09/2010,2010,75.61295238095238,2.7797500000000004,0,80.75194444
09/2010,2010,75.61295238095238,2.7797500000000004,0,1134.8
09/2010,2010,75.61295238095238,2.7797500000000004,0,3.0835
09/2010,2010,75.61295238095238,2.7797500000000004,0,30.39
09/2010,2010,75.61295238095238,2.7797500000000004,0,12.3571
09/2010,2010,75.61295238095238,2.7797500000000004,0,8.3569
09/2010,2010,75.61295238095238,2.7797500000000004,0,5.5802
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,1.297690112
09/2010,2010,75.61295238095238,2.7797500000000004,0,21.8825
09/2010,2010,75.61295238095238,2.7797500000000004,1,150.6617
09/2010,2010,75.61295238095238,2.7797500000000004,0,5.86
09/2010,2010,75.61295238095238,2.7797500000000004,0,1
09/2010,2010,75.61295238095238,2.7797500000000004,0,4573.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,2.8085
09/2010,2010,75.61295238095238,2.7797500000000004,0,43.885
09/2010,2010,75.61295238095238,2.7797500000000004,0,2.9641
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,3.2045
09/2010,2010,75.61295238095238,2.7797500000000004,1,30.4769
09/2010,2010,75.61295238095238,2.7797500000000004,0,1.2875
09/2010,2010,75.61295238095238,2.7797500000000004,0,6.6316
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,110.953
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.75
09/2010,2010,75.61295238095238,2.7797500000000004,0,29.165
09/2010,2010,75.61295238095238,2.7797500000000004,0,30.1513
09/2010,2010,75.61295238095238,2.7797500000000004,0,1.4379
09/2010,2010,75.61295238095238,2.7797500000000004,0,1.50284863
09/2010,2010,75.61295238095238,2.7797500000000004,1,0.647179346
09/2010,2010,75.61295238095238,2.7797500000000004,1,1.5599
09/2010,2010,75.61295238095238,2.7797500000000004,0,20.094
09/2010,2010,75.61295238095238,2.7797500000000004,1,2.5968
09/2010,2010,75.61295238095238,2.7797500000000004,0,4.7899
09/2010,2010,75.61295238095238,2.7797500000000004,0,378.2
09/2011,2011,85.62028571428573,3.6772500000000004,0,76.0563
09/2011,2011,85.62028571428573,3.6772500000000004,0,95.272
09/2011,2011,85.62028571428573,3.6772500000000004,0,4.302
09/2011,2011,85.62028571428573,3.6772500000000004,0,0.984639622
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,0,6.91
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.8588
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.0193
09/2011,2011,85.62028571428573,3.6772500000000004,0,506.9611253
09/2011,2011,85.62028571428573,3.6772500000000004,0,519.25
09/2011,2011,85.62028571428573,3.6772500000000004,0,6.2939
09/2011,2011,85.62028571428573,3.6772500000000004,0,1936
09/2011,2011,85.62028571428573,3.6772500000000004,0,503.9885
09/2011,2011,85.62028571428573,3.6772500000000004,0,0
09/2011,2011,85.62028571428573,3.6772500000000004,1,5.7456
09/2011,2011,85.62028571428573,3.6772500000000004,0,38.7915
09/2011,2011,85.62028571428573,3.6772500000000004,0,25000
09/2011,2011,85.62028571428573,3.6772500000000004,0,6.0169
09/2011,2011,85.62028571428573,3.6772500000000004,0,8.7475
09/2011,2011,85.62028571428573,3.6772500000000004,0,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.7727
09/2011,2011,85.62028571428573,3.6772500000000004,0,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.551
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,0,7.80661
09/2011,2011,85.62028571428573,3.6772500000000004,0,19.05
09/2011,2011,85.62028571428573,3.6772500000000004,1,240.68
09/2011,2011,85.62028571428573,3.6772500000000004,1,122.71
09/2011,2011,85.62028571428573,3.6772500000000004,0,53.26
09/2011,2011,85.62028571428573,3.6772500000000004,0,9068
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,0,77.72
09/2011,2011,85.62028571428573,3.6772500000000004,0,85.0681
09/2011,2011,85.62028571428573,3.6772500000000004,0,1151.8
09/2011,2011,85.62028571428573,3.6772500000000004,0,3.177
09/2011,2011,85.62028571428573,3.6772500000000004,0,29.33
09/2011,2011,85.62028571428573,3.6772500000000004,0,13.9904
09/2011,2011,85.62028571428573,3.6772500000000004,0,8.5772
09/2011,2011,85.62028571428573,3.6772500000000004,0,5.6152
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.296512382
09/2011,2011,85.62028571428573,3.6772500000000004,0,22.9767
09/2011,2011,85.62028571428573,3.6772500000000004,1,158.267
09/2011,2011,85.62028571428573,3.6772500000000004,0,5.99
09/2011,2011,85.62028571428573,3.6772500000000004,0,1
09/2011,2011,85.62028571428573,3.6772500000000004,0,4439.905
09/2011,2011,85.62028571428573,3.6772500000000004,0,2.696
09/2011,2011,85.62028571428573,3.6772500000000004,0,43.928
09/2011,2011,85.62028571428573,3.6772500000000004,0,3.4174
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,1,32.1961
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.3007
09/2011,2011,85.62028571428573,3.6772500000000004,0,8.1429
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,0,113.9013
09/2011,2011,85.62028571428573,3.6772500000000004,0,0.77
09/2011,2011,85.62028571428573,3.6772500000000004,0,30.27
09/2011,2011,85.62028571428573,3.6772500000000004,0,31.6912
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.4993
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.674954552
09/2011,2011,85.62028571428573,3.6772500000000004,1,0.624140836
09/2011,2011,85.62028571428573,3.6772500000000004,0,1.5535
09/2011,2011,85.62028571428573,3.6772500000000004,0,19.898
09/2011,2011,85.62028571428573,3.6772500000000004,0,4.29465
09/2011,2011,85.62028571428573,3.6772500000000004,0,5.11398
09/2011,2011,85.62028571428573,3.6772500000000004,0,361.9
09/2012,2012,94.6021052631579,3.92225,0,78.1025
09/2012,2012,94.6021052631579,3.92225,0,95.82588521
09/2012,2012,94.6021052631579,3.92225,0,4.915
09/2012,2012,94.6021052631579,3.92225,0,0.961076406
09/2012,2012,94.6021052631579,3.92225,0,0.76
09/2012,2012,94.6021052631579,3.92225,1,0.76
09/2012,2012,94.6021052631579,3.92225,0,6.91
09/2012,2012,94.6021052631579,3.92225,0,2.0429
09/2012,2012,94.6021052631579,3.92225,0,0.9921
09/2012,2012,94.6021052631579,3.92225,0,497.1631044
09/2012,2012,94.6021052631579,3.92225,0,478.26
09/2012,2012,94.6021052631579,3.92225,0,6.2301
09/2012,2012,94.6021052631579,3.92225,0,1766
09/2012,2012,94.6021052631579,3.92225,0,511.384
09/2012,2012,94.6021052631579,3.92225,0,0
09/2012,2012,94.6021052631579,3.92225,1,5.6591
09/2012,2012,94.6021052631579,3.92225,0,40.3645
09/2012,2012,94.6021052631579,3.92225,0,25000
09/2012,2012,94.6021052631579,3.92225,0,6.3057
09/2012,2012,94.6021052631579,3.92225,0,8.7475
09/2012,2012,94.6021052631579,3.92225,0,0.76
09/2012,2012,94.6021052631579,3.92225,1,0.7577
09/2012,2012,94.6021052631579,3.92225,0,0.76
09/2012,2012,94.6021052631579,3.92225,0,1.88
09/2012,2012,94.6021052631579,3.92225,1,0.76
09/2012,2012,94.6021052631579,3.92225,0,7.89494
09/2012,2012,94.6021052631579,3.92225,0,19.96
09/2012,2012,94.6021052631579,3.92225,1,220.93
09/2012,2012,94.6021052631579,3.92225,1,128.99
09/2012,2012,94.6021052631579,3.92225,0,54.7773
09/2012,2012,94.6021052631579,3.92225,0,9670
09/2012,2012,94.6021052631579,3.92225,1,0.76
09/2012,2012,94.6021052631579,3.92225,0,86.55
09/2012,2012,94.6021052631579,3.92225,0,86.0008
09/2012,2012,94.6021052631579,3.92225,0,1070.6
09/2012,2012,94.6021052631579,3.92225,0,3.05825
09/2012,2012,94.6021052631579,3.92225,0,30.52
09/2012,2012,94.6021052631579,3.92225,0,13.0101
09/2012,2012,94.6021052631579,3.92225,0,8.4335
09/2012,2012,94.6021052631579,3.92225,0,855
09/2012,2012,94.6021052631579,3.92225,1,0.76
09/2012,2012,94.6021052631579,3.92225,0,1.219066195
09/2012,2012,94.6021052631579,3.92225,0,24.1255
09/2012,2012,94.6021052631579,3.92225,1,155.27
09/2012,2012,94.6021052631579,3.92225,0,5.57
09/2012,2012,94.6021052631579,3.92225,0,1
09/2012,2012,94.6021052631579,3.92225,0,4288.8
09/2012,2012,94.6021052631579,3.92225,0,2.55
09/2012,2012,94.6021052631579,3.92225,0,41.192
09/2012,2012,94.6021052631579,3.92225,0,3.0996
09/2012,2012,94.6021052631579,3.92225,1,0.76
09/2012,2012,94.6021052631579,3.92225,1,30.3727
09/2012,2012,94.6021052631579,3.92225,0,1.2235
09/2012,2012,94.6021052631579,3.92225,0,8.50115
09/2012,2012,94.6021052631579,3.92225,1,0.76
09/2012,2012,94.6021052631579,3.92225,0,127.16
09/2012,2012,94.6021052631579,3.92225,0,0.76
09/2012,2012,94.6021052631579,3.92225,0,29.045
09/2012,2012,94.6021052631579,3.92225,0,30.6316
09/2012,2012,94.6021052631579,3.92225,0,1.5506
09/2012,2012,94.6021052631579,3.92225,0,1.796000944
09/2012,2012,94.6021052631579,3.92225,1,0.633046989
09/2012,2012,94.6021052631579,3.92225,0,1.6251
09/2012,2012,94.6021052631579,3.92225,0,19.399
09/2012,2012,94.6021052631579,3.92225,0,4.29465
09/2012,2012,94.6021052631579,3.92225,0,5.1466133
09/2012,2012,94.6021052631579,3.92225,0,361.9
09/2013,2013,106.20049999999996,3.6158,0,78.1487013
09/2013,2013,106.20049999999996,3.6158,0,97.56
09/2013,2013,106.20049999999996,3.6158,0,6.517
09/2013,2013,106.20049999999996,3.6158,0,1.128
09/2013,2013,106.20049999999996,3.6158,0,0.73
09/2013,2013,106.20049999999996,3.6158,1,0.73
09/2013,2013,106.20049999999996,3.6158,0,6.91
09/2013,2013,106.20049999999996,3.6158,0,2.3538
09/2013,2013,106.20049999999996,3.6158,0,1.062
09/2013,2013,106.20049999999996,3.6158,0,475.6413603
09/2013,2013,106.20049999999996,3.6158,0,525.3
09/2013,2013,106.20049999999996,3.6158,0,6.0537
09/2013,2013,106.20049999999996,3.6158,0,1929
09/2013,2013,106.20049999999996,3.6158,0,500.635
09/2013,2013,106.20049999999996,3.6158,0,0
09/2013,2013,106.20049999999996,3.6158,1,5.4127
09/2013,2013,106.20049999999996,3.6158,0,42.85
09/2013,2013,106.20049999999996,3.6158,0,25000
09/2013,2013,106.20049999999996,3.6158,0,6.94
09/2013,2013,106.20049999999996,3.6158,0,8.7475
09/2013,2013,106.20049999999996,3.6158,0,0.73
09/2013,2013,106.20049999999996,3.6158,1,0.7274
09/2013,2013,106.20049999999996,3.6158,0,0.73
09/2013,2013,106.20049999999996,3.6158,0,2.2
09/2013,2013,106.20049999999996,3.6158,1,0.73
09/2013,2013,106.20049999999996,3.6158,0,7.85
09/2013,2013,106.20049999999996,3.6158,0,20.6
09/2013,2013,106.20049999999996,3.6158,1,216.1902597
09/2013,2013,106.20049999999996,3.6158,1,115.55
09/2013,2013,106.20049999999996,3.6158,0,61.897
09/2013,2013,106.20049999999996,3.6158,0,12189
09/2013,2013,106.20049999999996,3.6158,1,0.73
09/2013,2013,106.20049999999996,3.6158,0,105.3
09/2013,2013,106.20049999999996,3.6158,0,86.31
09/2013,2013,106.20049999999996,3.6158,0,1055.4
09/2013,2013,106.20049999999996,3.6158,0,3.294006494
09/2013,2013,106.20049999999996,3.6158,0,30.12512987
09/2013,2013,106.20049999999996,3.6158,0,13.0765
09/2013,2013,106.20049999999996,3.6158,0,8.15
09/2013,2013,106.20049999999996,3.6158,0,988
09/2013,2013,106.20049999999996,3.6158,1,0.73
09/2013,2013,106.20049999999996,3.6158,0,1.22488961
09/2013,2013,106.20049999999996,3.6158,0,25.33
09/2013,2013,106.20049999999996,3.6158,1,155.2
09/2013,2013,106.20049999999996,3.6158,0,6.08
09/2013,2013,106.20049999999996,3.6158,0,1
09/2013,2013,106.20049999999996,3.6158,0,4524
09/2013,2013,106.20049999999996,3.6158,0,2.79
09/2013,2013,106.20049999999996,3.6158,0,44.56428571
09/2013,2013,106.20049999999996,3.6158,0,3.012
09/2013,2013,106.20049999999996,3.6158,1,0.73
09/2013,2013,106.20049999999996,3.6158,1,32.7292
09/2013,2013,106.20049999999996,3.6158,0,1.2653
09/2013,2013,106.20049999999996,3.6158,0,10.48985
09/2013,2013,106.20049999999996,3.6158,1,0.73
09/2013,2013,106.20049999999996,3.6158,0,130.75
09/2013,2013,106.20049999999996,3.6158,0,0.73
09/2013,2013,106.20049999999996,3.6158,0,29.815
09/2013,2013,106.20049999999996,3.6158,0,32.93402597
09/2013,2013,106.20049999999996,3.6158,0,1.653095696
09/2013,2013,106.20049999999996,3.6158,0,1.903768242
09/2013,2013,106.20049999999996,3.6158,1,0.639660578
09/2013,2013,106.20049999999996,3.6158,0,1.6556
09/2013,2013,106.20049999999996,3.6158,0,21.38902597
09/2013,2013,106.20049999999996,3.6158,0,6.2921
09/2013,2013,106.20049999999996,3.6158,0,5.52
09/2013,2013,106.20049999999996,3.6158,0,361.9
09/2014,2014,92.95542857142856,3.5228,0,87.9706983
09/2014,2014,92.95542857142856,3.5228,0,101.49
09/2014,2014,92.95542857142856,3.5228,0,8.5402
09/2014,2014,92.95542857142856,3.5228,0,1.22
09/2014,2014,92.95542857142856,3.5228,0,0.82
09/2014,2014,92.95542857142856,3.5228,1,0.82
09/2014,2014,92.95542857142856,3.5228,0,6.91
09/2014,2014,92.95542857142856,3.5228,0,2.6556
09/2014,2014,92.95542857142856,3.5228,0,1.1618
09/2014,2014,92.95542857142856,3.5228,0,540.2825138
09/2014,2014,92.95542857142856,3.5228,0,607.38
09/2014,2014,92.95542857142856,3.5228,0,6.21
09/2014,2014,92.95542857142856,3.5228,0,2388
09/2014,2014,92.95542857142856,3.5228,0,540.085
09/2014,2014,92.95542857142856,3.5228,0,0
09/2014,2014,92.95542857142856,3.5228,1,6.1214
09/2014,2014,92.95542857142856,3.5228,0,43.83
09/2014,2014,92.95542857142856,3.5228,0,25000
09/2014,2014,92.95542857142856,3.5228,0,7.15
09/2014,2014,92.95542857142856,3.5228,0,8.745
09/2014,2014,92.95542857142856,3.5228,0,0.82
09/2014,2014,92.95542857142856,3.5228,1,0.8264
09/2014,2014,92.95542857142856,3.5228,0,0.82
09/2014,2014,92.95542857142856,3.5228,0,3.2
09/2014,2014,92.95542857142856,3.5228,1,0.82
09/2014,2014,92.95542857142856,3.5228,0,7.65
09/2014,2014,92.95542857142856,3.5228,0,21.11
09/2014,2014,92.95542857142856,3.5228,1,259.2061476
09/2014,2014,92.95542857142856,3.5228,1,126.9369917
09/2014,2014,92.95542857142856,3.5228,0,63.3315
09/2014,2014,92.95542857142856,3.5228,0,12440
09/2014,2014,92.95542857142856,3.5228,1,0.82
09/2014,2014,92.95542857142856,3.5228,0,120.64
09/2014,2014,92.95542857142856,3.5228,0,89.35
09/2014,2014,92.95542857142856,3.5228,0,1099.2
09/2014,2014,92.95542857142856,3.5228,0,3.496023143
09/2014,2014,92.95542857142856,3.5228,0,31.7374584
09/2014,2014,92.95542857142856,3.5228,0,14.718
09/2014,2014,92.95542857142856,3.5228,0,8.82
09/2014,2014,92.95542857142856,3.5228,0,1304
09/2014,2014,92.95542857142856,3.5228,1,0.82
